SEN,4,0,9:23628,25818,24972,22129,22112,29069,29530,23659,23652,24970
SEN,5,0,0:25092,27662,21712,25180,26188,23718,27455,25189,22592,23207
SEN,5,0,1:28344,29209,21943,25100,28156,22735,25484,28683,24879,25110
SEN,5,0,2:25296,23601,28845,28424,27876,22435,24019,26297,21938,28723
SEN,5,0,3:21958,26367,21266,28097,22382,26589,25548,21864,25985,22115
SEN,5,0,4:26284,23190,21404,25177,28795,26435,23468,22014,22415,29657
SEN,5,0,5:27875,25276,21997,24313,23142,27691,25985,28461,24988,24974
SEN,5,0,6:21662,29842,23767,22076,24240,29405,26583,21896,24142,24526
SEN,5,0,7:22689,27654,21842,21654,27167,24577,22154,28954,22799,25877
SEN,5,0,8:21902,23960,29378,27606,22911,24498,28922,25942,25498,22239
SEN,5,0,9:27119,21503,24605,26566,27021,24744,29045,23673,26563,25987
SEN,6,0,0:29865,24185,24054,23938,26159,29716,23381,28094,28167,26829
SEN,6,0,1:27026,25179,26055,29464,22072,22401,26750,23977,27001,23762
SEN,6,0,2:29944,25700,26057,24806,25014,23340,22980,21843,27899,28790
SEN,6,0,3:25003,25124,23550,26586,21847,25010,25930,28666,22839,26090
SEN,6,0,4:26183,29265,23718,24983,22844,27161,28681,21266,22843,23635
SEN,6,0,5:29757,22053,24414,23914,27272,25637,26717,21417,23681,29518
SEN,6,0,6:25290,23165,23361,29148,27029,27619,28507,28442,24794,26669
SEN,6,0,7:25990,26432,23637,23380,28107,28499,23894,23041,28904,27875
SEN,6,0,8:28509,23420,27375,26598,29786,28238,29212,28928,22863,29611
SEN,6,0,9:26872,25933,21637,23899,28572,27359,29663,21388,28569,25647
SEN,7,0,0:24443,29062,27192,22188,23759,27381,28571,28471,23891,28963
SEN,7,0,1:28106,28313,28340,25484,25980,21853,27879,28401,26873,22698
SEN,7,0,2:22477,29959,28481,24223,25896,22747,24652,25527,27517,21609
SEN,7,0,3:21798,21734,23174,29943,26364,25780,25592,26444,24134,24681
SEN,7,0,4:21715,21462,28387,24303,28590,29373,28518,22851,25314,26381
SEN,7,0,5:21987,29648,29051,29277,29458,21860,27832,26319,26723,29880
SEN,7,0,6:27828,26713,29967,23025,28351,23981,27293,23161,23439,22238
SEN,7,0,7:27483,25576,27887,26450,27859,28750,28769,29044,25111,26093
SEN,7,0,8:27049,23927,22601,27849,29668,28397,25874,25386,27933,24847
SEN,7,0,9:25895,26270,28808,25180,27610,25210,29614,24448,22246,24527
SEN,8,0,0:24089,28224,25824,24641,25253,22698,29217,24643,23144,22985
SEN,8,0,1:27668,23634,23747,26291,23147,27400,24253,24618,27782,28836
SEN,8,0,2:24490,23797,27874,26246,28291,29598,22208,24569,27318,22885
SEN,8,0,3:24631,23133,21342,24766,22202,28570,25426,29864,28010,28232
SEN,8,0,4:26312,26147,29679,27856,25324,26041,25786,24959,25964,27156
SEN,8,0,5:27583,22214,23720,23230,22171,26357,26101,27466,26410,29957
SEN,8,0,6:24723,25055,27192,28868,27079,29679,28691,28218,27972,26942
SEN,8,0,7:24435,23886,27059,29050,24427,21801,22292,27939,29991,29465
SEN,8,0,8:21503,22811,23093,26542,27952,25003,25229,21342,22192,28160
SEN,8,0,9:25902,27530,22952,28235,29496,29202,25071,26934,28430,21340
SEN,9,0,0:23780,29455,29296,22203,23582,25855,23085,22117,26073,26482
SEN,9,0,1:23359,25015,21687,26786,29526,22951,29800,29931,26199,22721
SEN,9,0,2:27634,21901,27953,29423,23191,28471,27235,25565,23790,24430
SEN,9,0,3:29386,24029,28560,25586,27408,29757,26122,29093,25269,25345
SEN,9,0,4:27829,22069,22445,25120,24734,28623,29373,23669,28925,23490
SEN,9,0,5:28149,24361,27484,28842,28937,23696,21731,23877,26445,26946
SEN,9,0,6:25735,23844,27801,24801,28173,26872,27533,21261,22272,21301
SEN,9,0,7:21549,21244,28061,22313,24004,21921,23079,22037,26190,24973
SEN,9,0,8:23921,27025,25472,24247,26700,26887,29631,27433,25360,24172
SEN,9,0,9:24974,24423,24120,22130,22263,23349,26436,28350,29196,28103
SEN,10,0,0:27260,28048,24863,26498,28699,25089,27511,28348,26730,23920
SEN,10,0,1:21368,24918,24261,23878,24948,22651,27390,22048,25103,25530
SEN,10,0,2:25424,26118,22198,22077,23001,25657,21829,29635,24639,24822
SEN,10,0,3:23226,26952,23267,26144,29726,28237,25358,28629,27768,22031
SEN,10,0,4:25096,25098,24372,23034,24691,25739,28027,28091,24930,28891
SEN,10,0,5:29039,28604,28730,27396,29536,23157,25114,29395,22987,22241
SEN,10,0,6:27299,29008,25433,25022,24277,23118,21886,23598,21652,25705
SEN,10,0,7:25190,28557,28726,21592,24825,22351,22811,23698,25509,28159
SEN,10,0,8:26886,27105,28540,24841,29447,21383,22787,27761,29295,23604
SEN,10,0,9:29749,28530,22952,21826,25668,23568,27773,22582,22441,23211

MPA,0,0,0:24229,22239,22109,24144,23822,24334,23658,25985,23601,21651
MPA,0,0,1:25055,22680,24539,22841,26238,22005,24436,22988,21424,29367
MPA,0,0,2:24268,26326,23893,23252,27010,29748,24000,25900,28412,21612
MPA,0,0,3:25775,29386,24648,22055,26595,29314,24177,29746,25597,24290
MPA,0,0,4:23386,28150,29687,29572,26496,26992,21878,28561,29870,29866
MPA,0,0,5:29622,27535,28447,28661,26780,21735,28544,29673,28703,21372
MPA,0,0,6:28419,25770,27395,26073,23438,24398,27052,26474,29330,24179
MPA,0,0,7:24142,29991,26812,27476,24928,29907,24439,21376,21363,21577
MPA,0,0,8:29157,24884,24458,25651,27066,24941,26759,25530,23904,27468
MPA,0,0,9:27524,28157,21944,21942,29553,24548,24054,28800,23799,21539
MAX,0,0,0:25177,27858,26326,21408,24712,23192,29939,22752,25000,24469
MAX,0,0,1:22693,26137,29989,28788,22016,29086,27787,26743,22233,27112
MAX,0,0,2:29327,29603,28065,25814,26532,29307,26031,28579,25835,23683
MAX,0,0,3:22304,27982,27974,24579,29816,29232,29367,24214,22813,24767
MAX,0,0,4:24218,28659,21961,24889,27978,26735,28886,21863,29907,21723
MAX,0,0,5:25831,27402,29981,27617,26154,28532,25327,24630,24881,23509
MAX,0,0,6:21274,26564,27730,28216,23429,28360,28343,25501,24084,25465
MAX,0,0,7:25209,26864,25567,22659,26810,24367,29007,25462,22109,22279
MAX,0,0,8:24203,23900,25284,27002,22110,28882,24742,28213,25754,23223
MAX,0,0,9:23755,23193,29870,21355,29402,26343,29877,28284,25674,27601
SEN,1,0,0:27832,26257,28424,28247,24721,24659,23524,28596,24441,24067
SEN,1,0,1:26400,25183,29581,22037,29870,29996,22491,26144,22852,28761
SEN,1,0,2:25965,22310,21593,22646,24040,24479,25437,21422,29506,24092
SEN,1,0,3:21441,21755,24551,22160,23589,28005,22666,26662,24306,24283
SEN,1,0,4:23654,29592,29901,21430,21414,25903,27816,22293,25201,28160
SEN,1,0,5:22875,22091,25823,28129,27135,26659,28424,28043,22533,24989
SEN,1,0,6:24016,28193,28194,22739,26295,25864,28224,28718,26925,25490
SEN,1,0,7:27595,24266,26169,27326,25504,24417,23900,25936,23182,27876
SEN,1,0,8:25485,24575,24457,25528,28033,28090,28331,23444,25044,23587
SEN,1,0,9:25831,29663,26163,28374,27935,24485,26592,22219,27606,21466
SEN,2,0,0:28940,29322,22732,21962,22224,25244,24565,22167,26189,29503
SEN,2,0,1:21550,21398,22495,23227,24121,21524,26038,27661,23046,22723
SEN,2,0,2:27204,22627,24810,23934,29050,23465,26619,27887,28265,22433
SEN,2,0,3:28664,26701,25688,28571,26379,26676,29773,23567,21681,26592
SEN,2,0,4:28534,22404,29426,22711,26325,24738,24624,28871,23651,26363
SEN,2,0,5:21415,21747,22503,27704,28385,22171,25205,23201,28550,27065
SEN,2,0,6:24632,28780,27808,25188,29800,22056,22834,27991,25639,26825
SEN,2,0,7:23700,26208,21631,27448,28101,29761,28525,21289,22851,26506
SEN,2,0,8:24148,24054,24313,25056,23296,24616,23900,26792,29927,21289
SEN,2,0,9:28627,21698,22231,22337,26307,28912,28441,22889,25658,21304
SEN,3,0,0:29837,27621,27425,21969,22164,23704,24043,23060,22477,25300
SEN,3,0,1:29594,28221,23697,22254,29266,21543,23777,22778,25342,27035
SEN,3,0,2:21599,21262,24298,21485,29482,21934,21364,23353,28262,24742
SEN,3,0,3:23834,25907,25908,23328,26319,25948,29367,26244,23136,23084
SEN,3,0,4:28015,23350,21403,24342,29495,23179,24845,22528,26334,22050
SEN,3,0,5:27518,28985,22886,23894,25428,21482,26998,26338,23943,24450
SEN,3,0,6:22848,25479,23206,21275,26960,22257,28998,24378,24928,29365
SEN,3,0,7:22315,25071,28197,23338,22289,27136,29114,23061,22360,23053
SEN,3,0,8:21634,21941,27190,23279,26624,28368,28492,24014,22032,24019
SEN,3,0,9:28223,23627,25023,22444,28001,21998,26148,21245,29453,28515
SEN,4,0,0:27853,24589,24834,29004,28486,28129,26735,25136,23486,23532
SEN,4,0,1:27719,28269,22723,25741,22701,28344,29649,29476,28922,23199
SEN,4,0,2:25357,25980,21778,29469,29051,29085,22538,26641,21965,24838
SEN,4,0,3:29895,21490,26581,28906,25988,27645,27549,27990,28832,29211
SEN,4,0,4:24833,21568,21609,29200,22765,25293,24521,22310,24757,27511
SEN,4,0,5:21781,26472,24854,22493,22914,28773,27444,27515,24943,23262
SEN,4,0,6:26793,25392,25887,21953,23957,28419,27210,23998,22123,25390
SEN,4,0,7:26614,25231,26872,23058,28953,27934,25700,29700,26573,25426
SEN,4,0,8:29395,29976,28351,28605,21997,21430,22869,25759,24896,26778
SEN,4,0,9:27855,28510,25290,22306,29815,28826,27518,21478,27367,28666
SEN,5,0,0:23654,22036,26522,26891,22366,27932,26121,26840,21845,23107
SEN,5,0,1:22511,22214,29024,22840,22410,26877,21937,28335,25373,23227
SEN,5,0,2:24750,29385,29107,26114,27876,28410,28041,21687,25702,28210
SEN,5,0,3:28233,27429,25946,23485,26640,22901,22458,25863,25497,26432
SEN,5,0,4:29780,28533,24601,26477,29592,27480,24911,29866,29671,28850
SEN,5,0,5:27485,25004,21604,25961,29785,23942,29766,25617,29356,26339
SEN,5,0,6:25437,25366,21287,26108,29353,21842,21281,29205,27815,21981
SEN,5,0,7:23681,21831,23465,22232,27565,29118,28876,25113,28013,22120
SEN,5,0,8:21735,21718,29279,22562,21320,23582,27034,23331,26613,22405
SEN,5,0,9:25020,22233,26754,29381,21471,28181,29763,22016,23864,28721
SEN,6,0,0:25660,25374,28968,24522,29557,21649,28604,29482,27455,25330
SEN,6,0,1:29104,25668,24588,26428,24999,29182,27104,27640,26871,24299
SEN,6,0,2:27881,23424,28201,26537,25225,23389,29111,25515,28904,25851
SEN,6,0,3:22646,29021,28649,26860,24482,29587,27474,25737,29838,29737
SEN,6,0,4:21894,23364,22134,22553,26581,22308,22613,25037,23781,25720
SEN,6,0,5:25183,24311,21586,25898,23745,23465,21684,25666,22716,27582
SEN,6,0,6:28248,26392,29470,24969,29389,29840,27186,27290,26759,25913
SEN,6,0,7:29896,23099,24002,25793,22403,28578,22550,29146,29636,24894
SEN,6,0,8:29267,28216,26267,24665,28178,29800,28680,26481,29381,27031
SEN,6,0,9:22429,29504,28757,21870,29784,29814,28173,21858,28205,25209
SEN,7,0,0:21826,25516,27456,24329,25762,29346,21399,28621,22201,21401
SEN,7,0,1:28264,24099,28291,25443,23815,24299,25257,22736,22379,27025
SEN,7,0,2:21501,24807,27079,28154,22634,29711,29611,21528,26988,27814
SEN,7,0,3:23903,26363,23071,28890,29536,21570,28134,23862,29831,29266
SEN,7,0,4:24463,26526,28000,23933,29335,23976,29058,26506,24537,23603
SEN,7,0,5:29170,29890,27161,25300,26100,21946,28212,28376,26675,25162
SEN,7,0,6:27300,24531,29874,28208,27089,26257,29519,24612,27549,22716
SEN,7,0,7:22825,28094,25003,26204,25612,23265,22077,27764,28106,27724
SEN,7,0,8:28182,26144,25209,23237,24344,27002,27797,29477,27182,23226
SEN,7,0,9:28320,23283,27337,29073,27006,28735,29679,23150,27144,23742
SEN,8,0,0:29614,22971,22249,22031,23342,25222,23518,23974,21763,27763
SEN,8,0,1:28674,23169,24188,29197,26089,24359,23893,23616,26182,26531
SEN,8,0,2:23164,29452,25311,21934,29512,24953,25112,23511,28151,21998
SEN,8,0,3:21623,29858,25043,27842,22789,22054,28585,29547,27583,26513
SEN,8,0,4:28355,24307,24223,24828,24670,22977,21448,29010,22415,26724
SEN,8,0,5:27387,24582,29612,25352,22770,28887,26043,25427,29997,22664
SEN,8,0,6:22464,21942,28636,26672,27966,21841,28944,26992,22381,23725
SEN,8,0,7:29296,24230,26791,24589,25499,29890,26537,25899,26256,21746
SEN,8,0,8:25192,22156,29362,27390,21423,23642,21572,29370,28573,25414
SEN,8,0,9:27407,25011,29415,28325,24561,21362,25432,25013,21342,26341
SEN,9,0,0:24881,23188,25047,24591,25013,29836,27598,27120,29944,23425
SEN,9,0,1:22431,26324,24243,27453,28862,22474,29180,22769,28449,28326
SEN,9,0,2:24613,25828,29539,22773,23207,22602,21546,29330,24547,23804
SEN,9,0,3:27811,22778,26346,28104,29450,23238,29316,21248,23111,23862
SEN,9,0,4:28652,27858,21244,28457,29090,23100,21312,29836,28976,21835
SEN,9,0,5:24243,29150,22922,23907,25222,22883,27487,29426,26396,26623
SEN,9,0,6:28858,24345,27193,21827,28658,22854,26109,24156,22716,27220
SEN,9,0,7:26324,23609,23119,25179,23215,22424,29527,27657,24304,25273
SEN,9,0,8:28632,24356,21765,25622,25468,27725,24650,21254,23016,26423
SEN,9,0,9:23224,21349,27967,27118,25226,29614,27699,21438,26067,23312
SEN,10,0,0:24613,25074,26637,28851,27601,22345,21585,27813,24987,21745
SEN,10,0,1:21596,24197,26978,29001,22082,24795,26259,29177,25387,29910
SEN,10,0,2:25702,25590,24330,27310,23132,25621,21269,28695,21794,21270
SEN,10,0,3:28162,24013,28438,29199,24691,27803,21354,25759,27177,27167
SEN,10,0,4:29228,29665,24544,25529,23612,25772,28054,25728,27694,24039
SEN,10,0,5:21423,24716,23944,24069,23110,25978,28711,29294,25176,23331
SEN,10,0,6:24469,27882,28713,23522,27376,24107,21372,22275,23171,27918
SEN,10,0,7:23563,27662,23121,22034,27667,26215,27195,28846,28087,25226
SEN,10,0,8:24486,22343,25781,27295,29047,24080,23898,27577,29363,28219
SEN,10,0,9:26369,21921,21562,27921,29866,29092,27452,21878,21602,22997

MPA,0,0,0:22402,24596,26822,25081,26535,28219,25740,28603,29296,21287
MPA,0,0,1:22949,22651,21395,22259,26911,27371,29910,24259,24650,28364
MPA,0,0,2:26155,28442,21411,22215,25856,24001,28177,24595,27829,23314
MPA,0,0,3:21254,28209,29008,23815,28625,23060,25575,29919,26264,23061
MPA,0,0,4:28744,22646,21385,23563,23606,28929,27424,27667,25005,25044
MPA,0,0,5:29862,27260,26138,28260,26606,27159,29681,27446,27333,25647
MPA,0,0,6:22862,22967,23537,26712,28083,21918,26447,28539,26246,22130
MPA,0,0,7:22799,28147,23453,27484,26106,23355,29896,25595,29023,24361
MPA,0,0,8:23814,21650,29961,28582,21586,21487,28007,21854,22931,29667
MPA,0,0,9:28402,22623,25371,26906,28374,28393,26751,22510,21517,27636
MAX,0,0,0:27173,21785,22161,26772,22539,23611,25819,27325,29083,21904
MAX,0,0,1:26154,22783,25011,29534,23231,26842,24074,23807,22664,23211
MAX,0,0,2:24868,29620,22070,23481,24272,28440,29523,24503,28564,26246
MAX,0,0,3:28854,23921,28683,26857,23468,24759,28433,27924,23014,26322
MAX,0,0,4:23601,23716,28449,23818,26262,25525,28114,23568,26362,24664
MAX,0,0,5:27729,27505,25951,25614,29685,29957,23923,28260,22175,21680
MAX,0,0,6:28810,22338,25692,24255,29773,25780,27519,22785,22384,27572
MAX,0,0,7:29079,23557,23417,28063,24059,29528,21518,26849,21932,26193
MAX,0,0,8:23903,27454,27035,29339,28419,23100,22190,29567,26813,29342
MAX,0,0,9:24858,27484,29525,27455,26822,22327,27892,21879,24009,28264
SEN,1,0,0:21362,26381,29358,27526,27222,28932,23769,23448,29876,24435
SEN,1,0,1:28685,22844,21631,25579,23304,22616,25846,23499,27685,22335
SEN,1,0,2:29916,29560,24039,27167,25317,23455,22404,27968,23519,28078
SEN,1,0,3:29960,25713,26581,27190,24382,23504,25910,25029,29952,26537
SEN,1,0,4:28369,22133,22895,29281,26562,24778,26183,26477,21698,21469
SEN,1,0,5:25288,26605,24690,23924,29974,25823,22770,24522,25686,27335
SEN,1,0,6:21352,23901,27950,25087,23762,26958,22274,24805,29616,24777
SEN,1,0,7:27222,23594,22313,29269,29385,29199,29922,27496,22209,23241
SEN,1,0,8:27544,29867,24601,24310,29388,24203,24187,26698,22682,28242
SEN,1,0,9:28170,27284,21854,27672,29166,27167,23696,23748,23785,24607
SEN,2,0,0:22735,28161,27069,26163,25852,23946,25631,24476,29346,29964
SEN,2,0,1:22049,27109,29675,28377,26600,27833,22914,29419,27003,23686
SEN,2,0,2:25598,21400,23762,23729,23958,28189,28533,22932,22140,28436
SEN,2,0,3:27833,29764,27209,25269,28624,29428,24213,29102,26130,27279
SEN,2,0,4:22019,24757,24172,28419,24692,23540,27744,21624,27374,28341
SEN,2,0,5:29871,21379,26854,26612,25860,26117,21438,23643,24182,29003
SEN,2,0,6:22755,28112,28474,24589,26658,24443,28233,23722,22151,27726
SEN,2,0,7:28779,29291,26712,28339,26630,27130,24274,23472,25667,24727
SEN,2,0,8:25434,29829,24745,24738,29666,26066,29221,29123,26791,27788
SEN,2,0,9:28200,23442,29625,26186,26326,29455,26410,28888,23911,29079
SEN,3,0,0:27418,21732,21266,29112,21778,29761,22502,25278,23364,25648
SEN,3,0,1:22949,22626,22999,28777,26692,22902,25864,26141,23920,29419
SEN,3,0,2:28283,26800,28034,26759,26241,24665,27998,24260,24862,29588
SEN,3,0,3:27699,21597,21273,26978,28761,29068,27774,22994,25402,28033
SEN,3,0,4:29565,24062,23374,28415,28816,29616,23491,28780,23185,28352
SEN,3,0,5:23590,28183,29851,21375,24525,26577,29395,24127,29453,23615
SEN,3,0,6:28270,22267,27801,25216,25798,23862,23536,26275,29294,23834
SEN,3,0,7:23040,25673,29199,28383,23089,29321,27398,22584,27369,25986
SEN,3,0,8:29852,23192,22614,24891,25432,26604,22972,23111,24372,25018
SEN,3,0,9:25818,22299,22466,28800,25487,26521,27208,25686,25836,23604
SEN,4,0,0:24246,22075,25423,28328,23802,27218,29070,21606,29732,22809
SEN,4,0,1:22603,27899,29041,28749,24257,24828,25003,24958,22237,22540
SEN,4,0,2:29412,26729,26900,28565,21979,29381,28097,24931,24699,21703
SEN,4,0,3:28195,24939,29280,27326,22630,23153,25086,23366,24661,29940
SEN,4,0,4:22954,29857,26719,27062,26889,22689,23889,22047,28635,23431
SEN,4,0,5:25085,29343,25065,23397,29280,28425,21578,22566,22648,28574
SEN,4,0,6:28602,22480,28691,29832,24618,22148,27715,25964,28387,29222
SEN,4,0,7:24944,25056,29927,23160,22436,26304,28721,25417,24538,28090
SEN,4,0,8:27576,29104,28353,25454,22164,22228,22828,29835,23193,28523
SEN,4,0,9:21844,24022,24168,24513,26517,29313,29577,23702,26458,22030
SEN,5,0,0:22828,23629,24993,23165,22674,27595,21691,26894,21924,24144
SEN,5,0,1:26836,21846,21934,21361,23163,29403,25597,21911,29548,28091
SEN,5,0,2:21675,27377,25346,28545,26812,29392,23878,24834,23570,22330
SEN,5,0,3:27670,22786,21362,28267,21856,26266,24268,24152,26065,21609
SEN,5,0,4:26280,29797,26108,29599,24761,27561,21862,25431,24991,24687
SEN,5,0,5:28155,25892,25046,22091,26040,29386,21276,25065,21420,24090
SEN,5,0,6:26620,26835,29193,26826,27248,29450,24635,23727,25786,28967
SEN,5,0,7:26673,29495,27532,28579,29338,27235,27587,25136,24150,21500
SEN,5,0,8:27490,25907,21262,24233,26741,28862,29123,21667,26433,27963
SEN,5,0,9:21978,21791,28354,26412,21467,25894,26050,28630,25739,29289
SEN,6,0,0:23836,22685,22723,21915,27538,27642,25688,29154,23114,25565
SEN,6,0,1:22834,26759,24835,29152,21718,26475,27007,23267,27835,26315
SEN,6,0,2:22544,21517,22439,28502,29437,21636,21752,22972,27882,22416
SEN,6,0,3:23167,22977,23325,25054,25267,22901,29986,28811,25873,25889
SEN,6,0,4:23793,24214,24795,29443,24961,25223,24519,24670,22246,23509
SEN,6,0,5:28288,24796,23497,27188,27837,29252,21888,23253,28368,21323
SEN,6,0,6:25773,29468,22526,29302,23799,21804,25241,28597,23206,27662
SEN,6,0,7:24129,23390,23617,24234,27410,22776,24709,28242,22865,27976
SEN,6,0,8:26047,26369,29099,24054,21566,22245,24837,24376,27500,24902
SEN,6,0,9:21435,29321,23822,28666,24398,26583,27652,22909,27760,21710
SEN,7,0,0:22013,28691,25112,27854,23275,26251,24020,27668,23447,28446
SEN,7,0,1:26963,29352,22629,25620,23139,26691,29412,28366,22348,29089
SEN,7,0,2:23913,25818,25235,26047,25978,22690,22726,24052,29046,22000
SEN,7,0,3:29581,24138,24014,29399,29531,29973,26120,26787,25129,29200
SEN,7,0,4:29546,27177,25249,27723,26555,26480,26607,25261,28899,25454
SEN,7,0,5:24305,29355,23728,25648,28034,22083,26488,27416,24293,28547
SEN,7,0,6:29537,24638,22943,23877,26154,22497,25865,28509,22239,29643
SEN,7,0,7:29875,21343,25242,23834,25727,28523,23578,23298,28921,23367
SEN,7,0,8:25658,28964,28857,27372,26215,26796,28658,22072,25769,22992
SEN,7,0,9:22486,24958,29383,22793,22253,26422,29891,28627,25788,25361
SEN,8,0,0:24017,23867,21577,24940,29153,22648,26055,27284,29481,23347
SEN,8,0,1:26517,22706,25837,21502,29555,28732,22824,26702,28763,28748
SEN,8,0,2:24367,24063,27457,29462,23253,24863,25742,25091,27746,21942
SEN,8,0,3:26689,25978,27737,29486,21501,23366,24277,29844,25463,26011
SEN,8,0,4:26019,25258,29778,22835,22842,26446,23602,23966,29128,26343
SEN,8,0,5:29411,23693,28747,26556,25565,28565,21697,25434,24437,24512
SEN,8,0,6:26548,28581,28422,29741,25454,25535,22484,26242,29798,23017
SEN,8,0,7:26863,22899,29952,27031,28483,29186,23322,29922,27245,28975
SEN,8,0,8:29067,22121,29123,29604,24623,29745,29007,28378,21705,22692
SEN,8,0,9:21969,21676,21502,24940,26795,22562,25956,29873,28925,22608
SEN,9,0,0:25900,25984,29299,22301,22804,25132,26112,22949,25391,26122
SEN,9,0,1:29681,22327,25809,24479,24197,29019,28482,22154,25288,26800
SEN,9,0,2:25782,23329,29413,23764,21937,24574,24725,27268,26786,27048
SEN,9,0,3:27634,21329,24138,28027,24000,22859,25116,25721,23992,29353
SEN,9,0,4:27755,26424,27804,24826,22769,25234,23847,24447,23796,29295
SEN,9,0,5:24719,23567,24439,26618,23243,28914,28345,21798,24973,28508
SEN,9,0,6:27876,28889,28335,28496,23744,28812,23452,29737,28585,28593
SEN,9,0,7:23245,28002,29792,22364,27107,25150,22796,23631,25945,22734
SEN,9,0,8:24301,22126,26506,21740,27977,25148,21809,28897,25398,29371
SEN,9,0,9:22469,24518,29666,29693,26496,23529,22463,21775,29595,27600
SEN,10,0,0:22503,27290,24707,29557,28574,24251,24616,25015,29026,23991
SEN,10,0,1:27223,25646,21958,27991,22118,27352,26932,26312,21795,28546
SEN,10,0,2:22561,27908,27790,29876,28980,26843,22774,25726,22559,26808
SEN,10,0,3:23033,22576,21482,27369,28777,27744,27170,23576,25600,27939
SEN,10,0,4:26810,25301,29333,25444,24221,21862,24245,22820,28446,25258
SEN,10,0,5:24673,27242,24974,25262,29505,28224,21893,22376,27977,24806
SEN,10,0,6:29495,22153,25596,29019,22788,27289,23603,23264,25674,29047
SEN,10,0,7:28633,23497,22147,29789,21661,24911,26323,21882,29712,21994
SEN,10,0,8:22160,27149,24793,24806,28853,22526,29400,28210,21844,28804
SEN,10,0,9:25833,28498,27108,27900,26618,25133,25534,28209,25798,23066

MPA,0,0,0:26475,28714,27119,28493,28470,27720,22817,28312,28624,22897
MPA,0,0,1:26965,24985,23750,27899,27902,21976,25854,28488,25329,28621
MPA,0,0,2:25305,24166,28057,22106,27411,26104,25242,21707,27291,29516
MPA,0,0,3:27408,28949,27446,29864,22629,29403,29426,23287,25946,29519
MPA,0,0,4:26498,23186,25593,22136,29946,26830,27743,22571,29558,23634
MPA,0,0,5:28285,26831,29526,26884,21767,28931,29320,29923,29333,23816
MPA,0,0,6:23339,24783,27689,25754,21294,29647,26001,28484,29822,21275
MPA,0,0,7:21841,23474,27153,25431,22075,28848,27655,23687,27509,23807
MPA,0,0,8:26865,23070,25734,29729,21892,25667,28245,28719,29572,28071
